period,hour,demand(MWh),air_temp,precipitable_water,humidity
2023-01-28,12,822.739,0.3,0,78
2023-01-28,13,801.008,-0.3,0,88
2023-01-28,14,825.5,2.3,0,81
2023-01-28,15,830.119,3.5,0,55
2023-01-28,16,852.208,3.9,0,61
2023-01-28,17,899.945,3.9,0,57
2023-01-28,18,975.998,3.9,0,51
2023-01-28,19,1011.446,4.4,0,51
2023-01-28,20,1000.102,4.4,0,48
2023-01-28,21,972.019,4.7,0,47
2023-01-28,22,938.214,5,0,48
2023-01-28,23,914.935,5.2,0,50
2023-01-29,0,907.527,5.2,0,49
2023-01-29,1,857.813,5,0,48
2023-01-29,2,824.847,5,0,52
2023-01-29,3,811.092,5,0,55
2023-01-29,4,797.381,5,0,56
2023-01-29,5,793.487,5.2,0,55
2023-01-29,6,804.923,5.5,0,57
2023-01-29,7,824.164,5.5,0,57
2023-01-29,8,844.656,6,0,55
2023-01-29,9,856.582,6.2,0,58
2023-01-29,10,829.41,6.5,0,55
2023-01-29,11,824.084,6.8,0,57
2023-01-29,12,769.277,7.5,0,52
2023-01-29,13,745.203,7.8,0,51
2023-01-29,14,740.838,7.9,0,47
2023-01-29,15,741.531,7.8,0,49
2023-01-29,16,757.891,7.9,0,51
2023-01-29,17,820.288,7.8,0,47
2023-01-29,18,897.647,7.7,0,49
2023-01-29,19,949.088,7.9,0,48
2023-01-29,20,952.259,7.6,0,49
2023-01-29,21,948.033,7.6,0,52
2023-01-29,22,932.982,8,0,50
2023-01-29,23,916.987,8.7,0,47
2023-01-30,0,900.914,8.4,0,52
2023-01-30,1,844.688,8.2,0,45
2023-01-30,2,806.464,7.5,0,53
2023-01-30,3,784.611,6.6,0,55
2023-01-30,4,779.789,6.5,0,50
2023-01-30,5,787.208,6.4,0,48
2023-01-30,6,806.134,6.4,0,47
2023-01-30,7,840.038,5.9,0,55
2023-01-30,8,891.18,5.9,0,53
2023-01-30,9,895.954,6.1,0,50
2023-01-30,10,811.951,6.6,0,49
2023-01-30,11,766.822,7.4,0,49
2023-01-30,12,714.471,7.5,0,38
2023-01-30,13,656.853,7.8,0,40
2023-01-30,14,663.267,8.2,0,41
2023-01-30,15,672.932,7.8,0,42
2023-01-30,16,701.262,7.1,0,47
2023-01-30,17,763,7.1,0,47
2023-01-30,18,885.209,5.7,0,45
2023-01-30,19,993.897,5.5,0,46
2023-01-30,20,1016.714,5,0,51
2023-01-30,21,1003.659,2.6,0,61
2023-01-30,22,976.912,2.6,0,59
2023-01-30,23,958.943,2,0,64
2023-01-31,0,946.228,2.1,0,64
2023-01-31,1,898.886,1.4,0,66
2023-01-31,2,867.229,2.1,0,64
2023-01-31,3,842.36,0.4,0,71
2023-01-31,4,830.092,-0.4,0,76
2023-01-31,5,835.23,-0.1,0,76
2023-01-31,6,853.756,-0.3,0,75
2023-01-31,7,889.649,1,0,72
2023-01-31,8,934.579,2.3,0,76
2023-01-31,9,910.667,5.6,0,67
2023-01-31,10,789.068,9.1,0,54
2023-01-31,11,736.181,10.7,0,50
2023-01-31,12,693.709,11.8,0,49
2023-01-31,13,643.039,12.5,0,42
2023-01-31,14,644.453,12.7,0,39
2023-01-31,15,650.212,13,0,42
2023-01-31,16,685.267,12.4,0,47
2023-01-31,17,742.295,11.6,0,55
2023-01-31,18,829.354,10.1,0,62
2023-01-31,19,915.261,8.2,0,71
2023-01-31,20,922.683,8.7,0,71
2023-01-31,21,899.354,8.6,0,73
2023-01-31,22,874.676,10.2,0,70
2023-01-31,23,861.799,10.5,0,72
2023-02-01,0,846.898,10.8,0,72
2023-02-01,1,789.074,11.1,0,74
2023-02-01,2,744.164,11.7,0,74
2023-02-01,3,708.87,11.5,0,76
2023-02-01,4,692.751,11.3,0,77
2023-02-01,5,701.66,10.5,0,80
2023-02-01,6,727.157,9.6,0,83
2023-02-01,7,773.881,9.3,0,81
2023-02-01,8,836.33,11.6,0,79
2023-02-01,9,836.137,11.1,0,82
2023-02-01,10,743.452,11.7,0,73
2023-02-01,11,700.306,12.2,0,64
2023-02-01,12,654.106,13,0,61
2023-02-01,13,618.356,13.1,0,56
2023-02-01,14,642.539,13.1,0,58
2023-02-01,15,664.137,11.8,0,50
2023-02-01,16,710.548,10,0,59
2023-02-01,17,740.808,9.7,0,62
2023-02-01,18,837.174,7.2,0,65
2023-02-01,19,920.989,6,0,60
2023-02-01,20,938.766,5.8,0,66
2023-02-01,21,926.142,5.3,0,60
2023-02-01,22,909.377,5,0,59
2023-02-01,23,889.061,4.8,0,55
2023-02-02,0,869.587,4.7,0,57
2023-02-02,1,823.464,4.5,0,59
2023-02-02,2,788.948,4.5,0,59
2023-02-02,3,770.767,4.3,0,63
2023-02-02,4,771.939,4.2,0,64
2023-02-02,5,781.832,4.1,0,67
2023-02-02,6,804.646,3.8,0,68
2023-02-02,7,846.208,4,0,63
2023-02-02,8,898.484,4.2,0,67
2023-02-02,9,882.144,4.5,0,55
2023-02-02,10,767.31,5.1,0,56
2023-02-02,11,715.416,5.4,0,52
2023-02-02,12,683.634,6.1,0,46
2023-02-02,13,646.412,6.4,0,46
2023-02-02,14,646.442,6.2,0,42
2023-02-02,15,663.954,6,0,45
2023-02-02,16,711.518,5.6,0,41
2023-02-02,17,806.165,5.7,0,47
2023-02-02,18,887.486,5.2,0,48
2023-02-02,19,965.503,5,0,49
2023-02-02,20,983.741,4.8,0,50
2023-02-02,21,961.903,4.3,0,54
2023-02-02,22,938.103,3.1,0,63
2023-02-02,23,907.523,4.4,0,61
2023-02-03,0,871.723,4.2,0,56
2023-02-03,1,827.194,4,0,53
2023-02-03,2,778.778,4,0,59
2023-02-03,3,749.252,4,0,61
2023-02-03,4,732.66,3.9,0,57
2023-02-03,5,734.805,3.9,0,56
2023-02-03,6,755.689,4,0,62
2023-02-03,7,790.106,3.8,0,54
2023-02-03,8,839.538,4,0,62
2023-02-03,9,926.655,4.4,0,63
2023-02-03,10,867.97,4.8,0,60
2023-02-03,11,792.985,6.1,0,53
2023-02-03,12,734.764,6.4,0,53
2023-02-03,13,699.411,5.9,0,57
2023-02-03,14,717.833,5.7,0,60
2023-02-03,15,738.74,5.6,0,60
2023-02-03,16,763.046,5.6,0,60
2023-02-03,17,796.248,5.3,0,60
2023-02-03,18,894.147,4.9,0,62
2023-02-03,19,981.975,4.8,0,64
2023-02-03,20,983.004,4.9,0,65
2023-02-03,21,963.127,5,0,67
2023-02-03,22,933.997,4.9,0,63
2023-02-03,23,906.516,5.1,0,66
2023-02-04,0,893.591,4.7,0,63
2023-02-04,1,852.558,4.9,0,65
2023-02-04,2,812.522,4.9,0,66
2023-02-04,3,788.99,5,0,61
2023-02-04,4,780.936,4.9,0,64
2023-02-04,5,782.431,4.8,0,62
2023-02-04,6,801.01,4.5,0,61
2023-02-04,7,829.3,4.8,0,59
2023-02-04,8,861.496,4.7,0,55
2023-02-04,9,816.388,5.3,0,52
2023-02-04,10,695.261,5.7,0,50
2023-02-04,11,644.845,5.9,0,48
2023-02-04,12,609.096,5.9,0,54
2023-02-04,13,579.055,6.7,0,51
2023-02-04,14,577.288,7.1,0,49
2023-02-04,15,592.389,7.1,0,51
2023-02-04,16,625.836,6.9,0,53
2023-02-04,17,714,7.1,0,54
2023-02-04,18,833.196,6.3,0,57
2023-02-04,19,938.449,6.4,0,57
2023-02-04,20,954.413,6.4,0,59
2023-02-04,21,940.579,6.5,0,58
2023-02-04,22,921.269,6.6,0,58
2023-02-04,23,910.448,5.6,0,56
2023-02-05,0,902.52,6.1,0,53
2023-02-05,1,860.9,3.5,0,62
2023-02-05,2,825.531,2.8,0,65
2023-02-05,3,801.582,3,0,64
2023-02-05,4,789.497,3.1,0,65
2023-02-05,5,789.943,2.5,0,68
2023-02-05,6,803.318,2.3,0,69
2023-02-05,7,825.867,3.1,0,66
2023-02-05,8,840.438,4.1,0,60
2023-02-05,9,793.482,5.4,0,54
2023-02-05,10,685.761,7.6,0,47
2023-02-05,11,601.541,8.5,0,42
2023-02-05,12,566.578,8.9,0,40
2023-02-05,13,543.172,9,0,40
2023-02-05,14,535.75,9.1,0,39
2023-02-05,15,542.394,9.1,0,39
2023-02-05,16,571.289,9,0,40
2023-02-05,17,637.142,8.8,0,41
2023-02-05,18,755.831,8,0,45
2023-02-05,19,898.978,5.9,0,53
2023-02-05,20,933.29,6,0,50
2023-02-05,21,930.964,6.3,0,51
2023-02-05,22,915.265,4.4,0,59
2023-02-05,23,895.862,2.8,0,69
2023-02-06,0,874.569,2.7,0,73
2023-02-06,1,822.707,2.8,0,76
2023-02-06,2,782.416,2.8,0,78
2023-02-06,3,756.475,3.4,0,80
2023-02-06,4,742.427,3.3,0,80
2023-02-06,5,740.556,6,0,56
2023-02-06,6,749.782,5.9,0,54
2023-02-06,7,782.019,6.7,0,54
2023-02-06,8,832.295,8,0,48
2023-02-06,9,885.508,8.3,0,48
2023-02-06,10,886.443,9.7,0,50
2023-02-06,11,848.366,10.7,0,51
2023-02-06,12,859.511,10.1,0,64
2023-02-06,13,867.403,9.8,0,65
2023-02-06,14,880.37,9.1,0.5,70
2023-02-06,15,872.761,8.5,0.5,77
2023-02-06,16,848.901,9.7,0.5,79
2023-02-06,17,918.378,9.3,0,77
2023-02-06,18,932.526,8.9,0.5,80
2023-02-06,19,934.87,9.4,0.5,77
2023-02-06,20,921.188,8.6,1.5,79
2023-02-06,21,901.502,8.1,0,85
2023-02-06,22,868.471,8.1,0.5,81
2023-02-06,23,847.177,8.8,0,78
2023-02-07,0,824.713,9.2,0,76
2023-02-07,1,782.784,9.3,0,78
2023-02-07,2,746.582,9.9,0,62
2023-02-07,3,709.761,8.3,0,73
2023-02-07,4,699.51,9.4,0,71
2023-02-07,5,692.562,8.8,0,74
2023-02-07,6,710.164,8.5,0,78
2023-02-07,7,744.083,9.8,0,73
2023-02-07,8,795.149,9.5,0,72
2023-02-07,9,824.249,10.2,0,70
2023-02-07,10,832.717,10.7,0,64
2023-02-07,11,801.01,11.4,0,60
2023-02-07,12,704.132,12.3,0,53
2023-02-07,13,613.568,12.7,0,54
2023-02-07,14,619.263,13.6,0,56
2023-02-07,15,657.945,12.6,0,51
2023-02-07,16,658.207,12.1,0,52
2023-02-07,17,705.168,11.4,0,54
2023-02-07,18,779.037,10.5,0,57
2023-02-07,19,882.389,10,0,58
2023-02-07,20,912.323,7.6,0,67
2023-02-07,21,904.305,9.1,0,60
2023-02-07,22,891.139,8.7,0,63
2023-02-07,23,876.121,8.4,0,69
2023-02-08,0,865.553,8.3,0,70
2023-02-08,1,821.477,8.3,0,70
2023-02-08,2,782.454,7.8,0,70
2023-02-08,3,762.146,5.9,0,76
2023-02-08,4,753.735,5.3,0,75
2023-02-08,5,752.516,8.2,0,64
2023-02-08,6,766.554,8.1,0,57
2023-02-08,7,804.973,4.8,0,71
2023-02-08,8,852.238,4.9,0,69
2023-02-08,9,808.297,8.6,0,52
2023-02-08,10,719.047,9.3,0,47
2023-02-08,11,678.467,9.8,0,46
2023-02-08,12,626.702,10.1,0,55
2023-02-08,13,585.669,10,0,45
2023-02-08,14,594.062,10.2,0,38
2023-02-08,15,608.759,10.1,0,42
2023-02-08,16,648.576,10,0,46
2023-02-08,17,702.543,10,0,49
2023-02-08,18,800.904,9.4,0,47
2023-02-08,19,904.01,9.2,0,46
2023-02-08,20,910.815,9,0,49
2023-02-08,21,891.809,9,0,52
2023-02-08,22,866.414,8.7,0,49
2023-02-08,23,856.475,8.3,0,54
2023-02-09,0,834.333,8,0,56
2023-02-09,1,796.017,8.1,0,56
2023-02-09,2,756.736,8,0,60
2023-02-09,3,725.971,7.3,0,59
2023-02-09,4,711.641,6.7,0,60
2023-02-09,5,717.491,6,0,62
2023-02-09,6,727.728,6.8,0,56
2023-02-09,7,748.879,6.8,0,58
2023-02-09,8,798.688,7.2,0,67
2023-02-09,9,813.072,9,0,67
2023-02-09,10,797.021,10.6,0,66
2023-02-09,11,785.315,12.7,0,57
2023-02-09,12,764.858,13.3,0,43
2023-02-09,13,753.682,13.5,0,45
2023-02-09,14,773.324,13.8,0,46
2023-02-09,15,783.823,12.7,0,56
2023-02-09,16,829.25,11.8,0,58
2023-02-09,17,872.292,11.6,0,61
2023-02-09,18,903.578,10.1,0,74
2023-02-09,19,915.192,9.5,0,81
2023-02-09,20,901.793,8.7,0,85
2023-02-09,21,881.223,8.5,0,85
2023-02-09,22,853.758,8.7,0,88
2023-02-09,23,832.728,9.3,0,91
2023-02-10,0,809.323,9.8,0,94
2023-02-10,1,767.984,9.3,0,93
2023-02-10,2,734.25,9.5,0,90
2023-02-10,3,717.853,9,0,87
2023-02-10,4,708.265,8.3,0,89
2023-02-10,5,700.953,9.1,0,79
2023-02-10,6,705.693,10,0,83
2023-02-10,7,727.682,9,0,91
2023-02-10,8,779.296,8.7,0,89
2023-02-10,9,833.756,8.5,0,88
2023-02-10,10,807.338,8.5,0,86
2023-02-10,11,741.806,8.6,0,81
2023-02-10,12,707.281,8.4,0,78
2023-02-10,13,693.797,8.6,0,75
2023-02-10,14,691.195,9.1,0,75
2023-02-10,15,701.138,9.2,0,75
2023-02-10,16,717.018,8.9,0,74
2023-02-10,17,758.151,8.5,0,74
2023-02-10,18,817.852,8.1,0,74
2023-02-10,19,894.85,7.9,0,73
2023-02-10,20,917.023,7.8,0,70
2023-02-10,21,902.811,6.3,0,76
2023-02-10,22,889.42,7,0,79
2023-02-10,23,875.929,7.4,0,76
2023-02-11,0,855.123,6.1,0,80
2023-02-11,1,823.27,5,0,84
2023-02-11,2,789.522,5.5,0,84
2023-02-11,3,768.579,4.7,0,83
2023-02-11,4,755.14,4.7,0,80
2023-02-11,5,755.757,4.7,0,81
2023-02-11,6,763.338,5.7,0,78
2023-02-11,7,768.301,6.2,0,84
2023-02-11,8,775.654,5.2,0,85
2023-02-11,9,752.209,8.3,0,75
2023-02-11,10,723.083,9.4,0,78
2023-02-11,11,744.832,9.8,0,68
2023-02-11,12,757.131,10.5,0,68
2023-02-11,13,703.798,11.5,0,66
2023-02-11,14,695.982,12.1,0,65
2023-02-11,15,699.361,11.7,0,77
2023-02-11,16,737.678,10.7,0,81
2023-02-11,17,795.966,10.9,0,82
2023-02-11,18,830.035,10.6,0,81
2023-02-11,19,858.213,10.2,0,83
2023-02-11,20,851.382,10.7,0,83
2023-02-11,21,831.236,10.3,0,84
2023-02-11,22,810.239,11.1,0,78
2023-02-11,23,794.68,11.2,0,78
2023-02-12,0,789.991,10.3,0,81
2023-02-12,1,753.345,10.1,0,77
2023-02-12,2,711.699,7.7,0,85
2023-02-12,3,690.211,6.4,0,91
2023-02-12,4,690.89,5.9,0,92
2023-02-12,5,698.109,5.7,0,93
2023-02-12,6,717.594,5.2,0,94
2023-02-12,7,732.412,6,0,94
2023-02-12,8,746.698,7,0,90
2023-02-12,9,683.848,10.1,0,82
2023-02-12,10,643.101,12.1,0,68
2023-02-12,11,666.051,13.3,0,65
2023-02-12,12,663.004,13.3,0,59
2023-02-12,13,685.6,13.1,0,59
2023-02-12,14,770.122,11.5,2.5,80
2023-02-12,15,785.561,10.9,2.5,87
2023-02-12,16,811.445,10.7,2.5,92
2023-02-12,17,827.454,11,6.5,93
2023-02-12,18,851.036,10.5,5,93
2023-02-12,19,862.731,10.1,0,93
2023-02-12,20,850.083,10.8,0.5,94
2023-02-12,21,826.88,10.2,1.5,95
2023-02-12,22,804.145,10.1,0.5,94
2023-02-12,23,783.427,10.3,0,94
2023-02-13,0,776.072,10.4,0.5,94
2023-02-13,1,731.298,10.2,0,94
2023-02-13,2,695.206,10.6,0,94
2023-02-13,3,672.12,10.7,0,92
2023-02-13,4,657.723,10.7,0,93
2023-02-13,5,663.889,9.7,0.5,93
2023-02-13,6,687.22,9.2,0.5,91
2023-02-13,7,728.191,9.4,0.5,88
2023-02-13,8,784.622,8.7,1,91
2023-02-13,9,872.483,8.6,0,86
2023-02-13,10,921.807,9,0.5,84
2023-02-13,11,897.361,9.3,0,76
2023-02-13,12,851.693,9.5,0,76
2023-02-13,13,783.497,9.5,0,74
2023-02-13,14,772.138,9.8,0,68
2023-02-13,15,780.324,9,0,70
2023-02-13,16,795.223,9.5,0,69
2023-02-13,17,833.738,9.5,0,70
2023-02-13,18,858.497,8.7,0,80
2023-02-13,19,908.349,8.3,0,81
2023-02-13,20,915.103,8,0,81
2023-02-13,21,900.336,7.7,0,81
2023-02-13,22,875.591,7.5,0,81
2023-02-13,23,865.833,7.2,0,79
2023-02-14,0,851.658,6.9,0,81
2023-02-14,1,807.815,6.8,0,82
2023-02-14,2,767.795,6.8,0,81
2023-02-14,3,747.66,6.5,0,80
2023-02-14,4,738.882,6.5,0,79
2023-02-14,5,737.468,6.4,0,78
2023-02-14,6,758.641,6.2,0,74
2023-02-14,7,791.131,5.8,0,71
2023-02-14,8,835.639,5.6,0,67
2023-02-14,9,823.144,5.7,0,65
2023-02-14,10,758.548,6,0,63
2023-02-14,11,725.936,6.8,0,60
2023-02-14,12,677.096,8.1,0,58
2023-02-14,13,612.26,8.6,0,54
2023-02-14,14,610.742,8.5,0,56
2023-02-14,15,620.122,8.9,0,55
2023-02-14,16,645.827,7.4,0,60
2023-02-14,17,717.149,6.8,0,61
2023-02-14,18,821.553,5.7,0,65
2023-02-14,19,934.622,5.4,0,67
2023-02-14,20,961.922,5,0,66
2023-02-14,21,953.985,4.9,0,69
2023-02-14,22,929.655,5,0,65
2023-02-14,23,912.35,4.6,0,67
2023-02-15,0,899.756,4.7,0,67
2023-02-15,1,848.413,4.3,0,63
2023-02-15,2,804.599,4.3,0,64
2023-02-15,3,770.9,4.5,0,67
2023-02-15,4,765.148,3.2,0,71
2023-02-15,5,775.072,2.7,0,75
2023-02-15,6,792.921,4.6,0,71
2023-02-15,7,823.196,5.1,0,69
2023-02-15,8,864.407,5.3,0,68
2023-02-15,9,853.336,5.5,0,67
2023-02-15,10,801.465,6,0,66
2023-02-15,11,769.578,6.3,0,69
2023-02-15,12,757.15,6.5,0,71
2023-02-15,13,776.959,6.4,0,75
2023-02-15,14,807.88,5.8,0,81
2023-02-15,15,814.717,5.9,0,85
2023-02-15,16,830.509,5.7,0.5,85
2023-02-15,17,856.601,5.6,0,86
2023-02-15,18,905.21,5.9,0,85
2023-02-15,19,944.349,5.9,0,84
2023-02-15,20,947.277,5.9,0,86
2023-02-15,21,941.076,6.2,0,89
2023-02-15,22,907.776,6.5,0,86
2023-02-15,23,875.858,5.6,0,91
2023-02-16,0,855.535,6.3,0,91
2023-02-16,1,817.508,5.7,0,90
2023-02-16,2,777.341,5.6,0,90
2023-02-16,3,752.296,5.9,0,89
2023-02-16,4,740.434,5.7,0,91
2023-02-16,5,735.802,5.9,0,89
2023-02-16,6,750.618,6.1,0,88
2023-02-16,7,780.656,6.4,0,88
2023-02-16,8,817.485,6.5,0,89
2023-02-16,9,844.739,6.8,0,87
2023-02-16,10,832.573,7.9,0,84
2023-02-16,11,821.791,8.3,0,84
2023-02-16,12,792.487,8.4,0,84
2023-02-16,13,782.658,7.8,0,81
2023-02-16,14,806.386,7.7,0,80
2023-02-16,15,807.856,7.8,0,77
2023-02-16,16,792.568,7.8,0,76
2023-02-16,17,805.449,7.7,0,76
2023-02-16,18,842.984,7.6,0,75
2023-02-16,19,916.918,7.7,0,76
2023-02-16,20,952.854,6.9,0,81
2023-02-16,21,935.848,5.8,0,83
2023-02-16,22,912.829,5.2,0,86
2023-02-16,23,901.77,4.9,0,89
2023-02-17,0,885.491,4,0,91
2023-02-17,1,846.882,3.5,0,94
2023-02-17,2,808.113,4.3,0,95
2023-02-17,3,782.726,4.3,0,92
2023-02-17,4,764.948,4,0,94
2023-02-17,5,745.002,5.3,0,92
2023-02-17,6,749.882,6.1,0,91
2023-02-17,7,774.211,6,0,90
2023-02-17,8,818.072,6.7,0,93
2023-02-17,9,892.207,7.3,0,90
2023-02-17,10,902.537,8.4,0,86
2023-02-17,11,835.177,10.4,0,74
2023-02-17,12,769.86,10.5,0,76
2023-02-17,13,766.438,10.7,0,75
2023-02-17,14,815.442,10.9,0,73
2023-02-17,15,826.214,11.2,0,74
2023-02-17,16,850.255,11.3,0,76
2023-02-17,17,874.491,11.3,0,86
2023-02-17,18,887.01,10.6,0,91
2023-02-17,19,889.757,11.3,0,91
2023-02-17,20,879.576,11.3,0.5,89
2023-02-17,21,852.888,11.2,0,90
2023-02-17,22,820.447,11.5,0,88
2023-02-17,23,800.94,11.4,0,92
2023-02-18,0,780.098,11.6,0,94
2023-02-18,1,729.94,14.9,0,88
2023-02-18,2,681.466,14.4,0,90
2023-02-18,3,651.736,13.8,0,92
2023-02-18,4,639.217,13.6,0,87
2023-02-18,5,641.967,13.7,0,77
2023-02-18,6,655.758,13.7,0,74
2023-02-18,7,682.806,13.5,0,75
2023-02-18,8,708.241,13.8,0,74
2023-02-18,9,722.695,14.3,0,74
2023-02-18,10,711.265,14.3,0,77
2023-02-18,11,709.188,14.7,0,77
2023-02-18,12,688.416,15.3,0,74
2023-02-18,13,682.165,15,0,76
2023-02-18,14,702.804,14.2,0,82
2023-02-18,15,724.855,13.8,0,85
2023-02-18,16,756.47,13.2,0,92
2023-02-18,17,781.109,13.3,0,92
2023-02-18,18,799.902,13.2,0,94
2023-02-18,19,809.977,12.4,0,95
2023-02-18,20,805.487,12.1,0.5,96
2023-02-18,21,788.101,12.5,0,96
2023-02-18,22,769.905,13.5,0,96
2023-02-18,23,760.072,13.2,0,95
2023-02-19,0,752.739,13.4,0,95
2023-02-19,1,704.307,13.2,0,94
2023-02-19,2,667.183,12.6,0.5,93
2023-02-19,3,650.402,12.2,1,93
2023-02-19,4,644.82,11.3,1,88
2023-02-19,5,651.354,10.5,0.5,85
2023-02-19,6,675.03,10.2,0,79
2023-02-19,7,700.686,10,0,78
2023-02-19,8,726.428,9.5,0,74
2023-02-19,9,714.291,9.4,0,76
2023-02-19,10,681.964,9.6,0,76
2023-02-19,11,682.052,9.2,0,74
2023-02-19,12,660.154,8.8,0,67
2023-02-19,13,634.66,8.1,0,70
2023-02-19,14,648.671,7.2,0,72
2023-02-19,15,649.564,7.1,0,70
2023-02-19,16,656.72,6.6,0,65
2023-02-19,17,684.427,6.5,0,67
2023-02-19,18,771.727,5.8,0,67
2023-02-19,19,886.966,5.5,0,66
2023-02-19,20,924.763,5,0,62
2023-02-19,21,922.652,4.7,0,65
2023-02-19,22,905.657,4.8,0,64
2023-02-19,23,895.007,4.9,0,62
2023-02-20,0,876.114,5.2,0,64
2023-02-20,1,838.203,5.3,0,63
2023-02-20,2,800.524,5.5,0,62
2023-02-20,3,780.332,5.5,0,63
2023-02-20,4,768.284,5.7,0,65
2023-02-20,5,772.312,5.6,0,57
2023-02-20,6,793.188,5.8,0,57
2023-02-20,7,830.368,5.8,0,59
2023-02-20,8,864.884,6.1,0,55
2023-02-20,9,795.815,7.2,0,54
2023-02-20,10,711.737,7.5,0,51
2023-02-20,11,673.939,7.9,0,48
2023-02-20,12,633.818,10.2,0,48
2023-02-20,13,614.413,8.9,0,57
2023-02-20,14,666.958,8.4,0,55
2023-02-20,15,684.69,9.2,0,46
2023-02-20,16,684.671,8.7,0,56
2023-02-20,17,735.086,7,0,60
2023-02-20,18,841.759,5.8,0,58
2023-02-20,19,955.191,4.9,0,54
2023-02-20,20,985.936,4.5,0,59
2023-02-20,21,976.627,3.8,0,58
2023-02-20,22,955.182,3.5,0,56
2023-02-20,23,944.775,3.2,0,52
2023-02-21,0,927.792,3.3,0,55
2023-02-21,1,879.559,3,0,55
2023-02-21,2,840.63,3,0,58
2023-02-21,3,817.317,2.9,0,61
2023-02-21,4,809.14,2.4,0,55
2023-02-21,5,813.32,2.1,0,56
2023-02-21,6,833.904,2.2,0,60
2023-02-21,7,871.999,2.1,0,64
2023-02-21,8,913.079,1.6,0,64
2023-02-21,9,876.324,2,0,63
2023-02-21,10,783.297,2.3,0,64
2023-02-21,11,740.331,3.2,0,62
2023-02-21,12,691.379,3.8,0,56
2023-02-21,13,636.183,4.1,0,53
2023-02-21,14,643.66,4.2,0,52
2023-02-21,15,665.214,4.8,0,53
2023-02-21,16,702.901,4.6,0,49
2023-02-21,17,742.781,4.7,0,44
2023-02-21,18,843.993,4.5,0,43
2023-02-21,19,984.864,2.7,0,52
2023-02-21,20,1024.913,2.3,0,50
2023-02-21,21,1011.269,3.1,0,46
2023-02-21,22,979.964,2.7,0,52
2023-02-21,23,955.056,0.8,0,65
2023-02-22,0,928.348,0.3,0,70
2023-02-22,1,881.733,0.1,0,75
2023-02-22,2,839.853,0.3,0,77
2023-02-22,3,809.415,0.1,0,81
2023-02-22,4,793.232,0.5,0,83
2023-02-22,5,779.14,1.9,0,85
2023-02-22,6,793.861,3.7,0,76
2023-02-22,7,830.841,3.4,0,77
2023-02-22,8,863.954,4.6,0,76
2023-02-22,9,799.543,7.6,0,66
2023-02-22,10,714.934,8.6,0,64
2023-02-22,11,710.822,9.4,0,65
2023-02-22,12,729.692,9.4,0,68
2023-02-22,13,746.903,8.9,0,72
2023-02-22,14,786.97,8.6,0,73
2023-02-22,15,809.819,9.1,0,71
2023-02-22,16,822.551,9.1,0,72
2023-02-22,17,853.312,9.3,0,73
2023-02-22,18,878.867,9.3,0,73
2023-02-22,19,905.049,8.6,0,78
2023-02-22,20,908.366,8.3,0,80
2023-02-22,21,885.943,9.4,0,79
2023-02-22,22,858.565,8.6,0,77
2023-02-22,23,842.597,7.5,0,84
2023-02-23,0,822.658,7.4,0.5,89
2023-02-23,1,781.471,7.1,2,91
2023-02-23,2,749.499,7.3,0.5,89
2023-02-23,3,724.007,7.4,0,91
2023-02-23,4,710.083,7.2,0,90
2023-02-23,5,709.565,7.2,0,88
2023-02-23,6,728.007,7.2,0,87
2023-02-23,7,760.379,6.9,0,87
2023-02-23,8,805.93,7,0,85
2023-02-23,9,836.903,7.1,0,85
2023-02-23,10,835.023,6.6,0,85
2023-02-23,11,817.341,6.6,0,82
2023-02-23,12,790.698,6.8,0,80
2023-02-23,13,735.78,7.9,0,77
2023-02-23,14,747.651,7.4,0,74
2023-02-23,15,734.389,7.3,0,72
2023-02-23,16,740.484,7.8,0,70
2023-02-23,17,772.955,7.6,0,68
2023-02-23,18,833.788,7.6,0,59
2023-02-23,19,890.898,7.7,0,57
2023-02-23,20,909.187,7.6,0,67
2023-02-23,21,891.178,7.7,0,67
2023-02-23,22,864.693,7.9,0,72
2023-02-23,23,848.145,7.3,0,74
2023-02-24,0,833.864,7.2,0,80
2023-02-24,1,786.63,6.8,1,77
2023-02-24,2,749.241,6.2,0.5,87
2023-02-24,3,724.768,6.2,0,89
2023-02-24,4,713.677,6.6,0,83
2023-02-24,5,711.872,7.7,0,69
2023-02-24,6,730.909,7.8,0,65
2023-02-24,7,765.273,8.1,0,61
2023-02-24,8,810.394,8.4,0,59
2023-02-24,9,842.313,8.4,0,60
2023-02-24,10,796.769,8.3,0,62
2023-02-24,11,742.024,9.2,0,63
2023-02-24,12,712.416,9.5,0,60
2023-02-24,13,664.706,9.5,0,58
2023-02-24,14,652.152,10.4,0,56
2023-02-24,15,645.679,10.4,0,52
2023-02-24,16,652.937,11,0,62
2023-02-24,17,687.099,10.1,0,65
2023-02-24,18,771.681,9.2,0,57
2023-02-24,19,888.929,8.6,0,57
2023-02-24,20,929.894,8.4,0,48
2023-02-24,21,921.211,8.1,0,44
2023-02-24,22,904.235,7.7,0,48
2023-02-24,23,893.954,7.1,0,50
2023-02-25,0,887.443,6.5,0,52
2023-02-25,1,837.441,6,0,63
2023-02-25,2,801.538,5.5,0,63
2023-02-25,3,780.299,4.9,0,64
2023-02-25,4,768.661,5,0,62
2023-02-25,5,774.724,5,0,63
2023-02-25,6,792.433,4.9,0,63
2023-02-25,7,817.421,4.7,0,59
2023-02-25,8,830.826,4.8,0,56
